conn_in	conn_out	dns_in_distinct	ssh_in
39493.0	15489.0	39.0	6553.0
38034.0	15146.0	37.0	6475.0
37150.0	15291.0	34.0	6153.0
36736.0	14990.0	30.0	5736.0
37188.0	15282.0	31.0	5721.0
37144.0	15461.0	36.0	5611.0
37563.0	14905.0	58.0	5589.0
37606.0	15786.0	61.0	5316.0
37727.0	15560.0	64.0	4996.0
39612.0	15717.0	64.0	4696.0
39788.0	16059.0	69.0	4427.0
39649.0	15823.0	82.0	4124.0
39187.0	16278.0	71.0	3913.0
38957.0	15786.0	70.0	3906.0
38911.0	15643.0	70.0	3798.0
38513.0	16215.0	69.0	3770.0
38635.0	15736.0	64.0	3641.0
38632.0	16315.0	30.0	3750.0
39201.0	16586.0	28.0	4062.0
39521.0	16649.0	25.0	4245.0
39214.0	16657.0	25.0	4573.0
46268.0	18151.0	22.0	4830.0
48769.0	18702.0	19.0	4956.0
48668.0	17995.0	20.0	5179.0
48244.0	17951.0	29.0	4912.0
47956.0	17939.0	31.0	4774.0
47773.0	17748.0	41.0	4822.0
42071.0	16219.0	67.0	4940.0
38686.0	15523.0	71.0	4794.0
38391.0	15542.0	71.0	4666.0
38491.0	15631.0	67.0	4606.0
38098.0	15041.0	65.0	4604.0
38090.0	15597.0	56.0	4233.0
34841.0	15343.0	36.0	3827.0
34670.0	15083.0	33.0	4007.0
35584.0	15559.0	34.0	4342.0
34639.0	15182.0	30.0	4232.0
34935.0	15411.0	29.0	4182.0
35392.0	15428.0	32.0	4364.0
35241.0	14777.0	34.0	4957.0
35389.0	15432.0	33.0	4883.0
34729.0	15202.0	32.0	4516.0
34656.0	15060.0	44.0	4625.0
34652.0	15370.0	63.0	4627.0
33908.0	15016.0	63.0	4660.0
36217.0	15539.0	61.0	4335.0
37293.0	15664.0	61.0	4409.0
37574.0	15649.0	60.0	4508.0
38094.0	15738.0	65.0	4640.0
38017.0	15661.0	56.0	4717.0
39174.0	16011.0	54.0	5111.0
38622.0	16019.0	53.0	5106.0
38429.0	15735.0	57.0	5187.0
38679.0	16461.0	58.0	5226.0
38853.0	16706.0	42.0	5155.0
39135.0	17190.0	37.0	5049.0
38546.0	16578.0	36.0	4905.0
46108.0	19027.0	33.0	4929.0
69739.0	25216.0	38.0	5880.0
69675.0	25244.0	39.0	5785.0
69098.0	24856.0	42.0	5427.0
69398.0	25226.0	47.0	5300.0
68402.0	25094.0	51.0	5122.0
66267.0	20933.0	52.0	5236.0
63116.0	20980.0	44.0	5314.0
62458.0	20477.0	43.0	5268.0
62807.0	20930.0	40.0	5233.0
63621.0	20859.0	38.0	5159.0
64141.0	20862.0	38.0	4981.0
59238.0	20924.0	36.0	4573.0
57035.0	20600.0	36.0	4313.0
57021.0	20802.0	35.0	4369.0
57464.0	21003.0	36.0	4485.0
56394.0	21050.0	39.0	4524.0
57160.0	21642.0	34.0	4550.0
58690.0	21804.0	34.0	5875.0
59375.0	21742.0	33.0	6299.0
60600.0	22143.0	32.0	6748.0
61229.0	21475.0	28.0	7637.0
61755.0	21720.0	23.0	7668.0
61842.0	21127.0	24.0	8293.0
62799.0	21416.0	26.0	7321.0
63395.0	21348.0	65.0	7388.0
65102.0	20654.0	63.0	7032.0
67473.0	21484.0	64.0	6120.0
70559.0	20884.0	64.0	6068.0
70239.0	21123.0	63.0	5542.0
69810.0	20785.0	64.0	5511.0
69149.0	20634.0	36.0	5014.0
67475.0	21699.0	37.0	5123.0
64178.0	20900.0	35.0	5172.0
60404.0	21362.0	41.0	5201.0
60168.0	21303.0	51.0	5107.0
64384.0	25196.0	59.0	4776.0
69652.0	26711.0	59.0	4704.0
69407.0	25747.0	66.0	4649.0
70918.0	26167.0	72.0	4326.0
71365.0	25809.0	69.0	4220.0
71004.0	25718.0	66.0	4245.0
68976.0	22358.0	57.0	4364.0
65752.0	21013.0	56.0	4441.0
65787.0	21470.0	50.0	4464.0
63668.0	21249.0	44.0	4605.0
63601.0	21432.0	45.0	4798.0
63590.0	21387.0	40.0	4756.0
59620.0	21201.0	43.0	4621.0
57536.0	21360.0	41.0	4620.0
57185.0	21487.0	41.0	4485.0
57073.0	21515.0	43.0	4683.0
57581.0	21433.0	40.0	4480.0
57462.0	21815.0	42.0	4483.0
57507.0	20983.0	45.0	4441.0
57241.0	21372.0	49.0	4305.0
56960.0	21058.0	55.0	4120.0
57863.0	21284.0	58.0	3858.0
58197.0	21790.0	62.0	3920.0
57969.0	21171.0	62.0	3851.0
60558.0	22187.0	60.0	4020.0
60901.0	21570.0	62.0	4120.0
61349.0	21722.0	56.0	4259.0
61987.0	21921.0	52.0	4446.0
62228.0	21323.0	44.0	4610.0
62396.0	21775.0	40.0	4716.0
61725.0	21143.0	36.0	4678.0
62544.0	21354.0	28.0	4734.0
62122.0	21602.0	26.0	4643.0
60843.0	21294.0	24.0	4586.0
59881.0	21544.0	29.0	4412.0
59753.0	21430.0	32.0	4423.0
68779.0	25848.0	33.0	4405.0
71927.0	26248.0	36.0	4408.0
72281.0	26118.0	42.0	4355.0
72983.0	26195.0	46.0	4207.0
73525.0	26364.0	51.0	4114.0
73726.0	26413.0	55.0	4054.0
66326.0	21853.0	57.0	3943.0
62992.0	21767.0	58.0	3775.0
62977.0	21160.0	57.0	3785.0
62645.0	21242.0	55.0	3679.0
63099.0	21228.0	50.0	3681.0
63735.0	21025.0	45.0	3555.0
61439.0	21849.0	44.0	3450.0
59731.0	21092.0	46.0	3121.0
59633.0	21806.0	50.0	2723.0
59574.0	21746.0	53.0	2611.0
63201.0	21271.0	50.0	2420.0
62004.0	21553.0	54.0	2162.0
60516.0	20912.0	56.0	1959.0
60994.0	21305.0	53.0	2095.0
60965.0	21202.0	43.0	2106.0
61428.0	21030.0	38.0	2234.0
56991.0	21489.0	37.0	2322.0
56409.0	21084.0	32.0	2242.0
58089.0	21143.0	32.0	2249.0
56944.0	20955.0	32.0	2087.0
55250.0	20340.0	32.0	1979.0
53227.0	20249.0	29.0	1715.0
52466.0	19850.0	27.0	1512.0
52341.0	19782.0	27.0	1548.0
51926.0	19537.0	28.0	1619.0
53163.0	19819.0	31.0	1533.0
53670.0	20231.0	31.0	1577.0
53696.0	20225.0	32.0	1521.0
54968.0	20605.0	33.0	2390.0
55627.0	20204.0	36.0	3007.0
63988.0	24878.0	31.0	3806.0
67860.0	24442.0	27.0	5431.0
69044.0	24310.0	25.0	6417.0
69275.0	24247.0	25.0	7058.0
67639.0	23381.0	22.0	6980.0
67173.0	23945.0	22.0	7036.0
60185.0	18619.0	23.0	6761.0
54972.0	18599.0	25.0	5781.0
52259.0	17495.0	28.0	5206.0
52091.0	17361.0	30.0	4746.0
50530.0	17125.0	31.0	4533.0
49817.0	16538.0	30.0	4347.0
44660.0	16630.0	31.0	3834.0
44453.0	16039.0	30.0	4010.0
43726.0	16669.0	30.0	4076.0
43043.0	16108.0	31.0	4407.0
44300.0	16806.0	32.0	4059.0
42809.0	16880.0	33.0	3765.0
42298.0	16913.0	33.0	3784.0
41199.0	17220.0	31.0	3657.0
40996.0	16690.0	31.0	3412.0
39891.0	16755.0	30.0	3273.0
38113.0	16191.0	30.0	3257.0
37929.0	15849.0	34.0	3499.0
39910.0	15881.0	38.0	3641.0
39085.0	15752.0	36.0	3230.0
39559.0	15615.0	37.0	3245.0
39033.0	15735.0	36.0	3075.0
38071.0	15373.0	38.0	2958.0
37062.0	15103.0	39.0	2718.0
36814.0	15128.0	36.0	2704.0
36809.0	14210.0	38.0	2681.0
36295.0	14933.0	36.0	2740.0
36286.0	14475.0	39.0	2821.0
37103.0	14587.0	39.0	2898.0
37620.0	14821.0	36.0	2861.0
44555.0	18386.0	36.0	2714.0
51728.0	18298.0	34.0	3125.0
51646.0	17721.0	29.0	2744.0
52183.0	18017.0	28.0	2733.0
52286.0	18107.0	29.0	2821.0
52670.0	17932.0	31.0	2804.0
47932.0	16143.0	31.0	3075.0
44554.0	15070.0	31.0	3064.0
44748.0	15370.0	35.0	2997.0
45207.0	15362.0	35.0	2975.0
45783.0	15226.0	33.0	3533.0
46584.0	15553.0	31.0	3824.0
43287.0	15012.0	32.0	3663.0
44407.0	15349.0	33.0	4114.0
44671.0	15177.0	31.0	4141.0
45296.0	15421.0	31.0	4250.0
44348.0	15333.0	30.0	3614.0
44223.0	15237.0	31.0	3482.0
43570.0	15469.0	28.0	3408.0
41959.0	15446.0	27.0	2906.0
41128.0	15435.0	31.0	2889.0
45167.0	15391.0	31.0	3170.0
45973.0	15506.0	32.0	3779.0
44954.0	15368.0	34.0	3598.0
47268.0	15574.0	36.0	3747.0
47799.0	15318.0	37.0	4345.0
48542.0	15603.0	34.0	4719.0
43791.0	15238.0	34.0	4834.0
43301.0	15362.0	31.0	4545.0
44577.0	15603.0	28.0	5277.0
45056.0	15130.0	25.0	5997.0
45538.0	15549.0	24.0	5694.0
45578.0	15229.0	21.0	5864.0
45966.0	15679.0	23.0	5890.0
45978.0	15517.0	24.0	5888.0
45590.0	15521.0	28.0	5416.0
51086.0	17544.0	31.0	4963.0
54406.0	17676.0	39.0	5010.0
54607.0	18016.0	40.0	5141.0
54895.0	17591.0	41.0	5396.0
55934.0	17895.0	40.0	5611.0
55396.0	17907.0	43.0	5656.0
50421.0	15748.0	42.0	5706.0
47179.0	15711.0	35.0	5645.0
46707.0	15059.0	35.0	5361.0
46273.0	15589.0	34.0	4940.0
44919.0	15145.0	32.0	4882.0
44751.0	15065.0	30.0	5130.0
40683.0	15149.0	30.0	4636.0
39827.0	14588.0	29.0	4625.0
39845.0	15408.0	28.0	4591.0
39605.0	17706.0	27.0	4793.0
40145.0	18550.0	28.0	4862.0
41007.0	19015.0	33.0	5187.0
42882.0	19430.0	30.0	6118.0
43842.0	20065.0	33.0	6359.0
43965.0	19951.0	34.0	6497.0
44377.0	17191.0	33.0	6641.0
45731.0	17170.0	32.0	6903.0
45944.0	16700.0	28.0	6778.0
47019.0	16564.0	29.0	6521.0
48168.0	16761.0	28.0	6570.0
48661.0	16478.0	29.0	6809.0
49658.0	16921.0	27.0	7330.0
49251.0	16488.0	27.0	7133.0
49038.0	16453.0	25.0	7086.0
50002.0	16737.0	24.0	6921.0
49340.0	16732.0	27.0	6797.0
49756.0	17224.0	26.0	6662.0
49457.0	17664.0	26.0	6168.0
49013.0	18447.0	28.0	5936.0
49044.0	18378.0	26.0	5774.0
56908.0	21721.0	25.0	6258.0
59908.0	21832.0	24.0	6627.0
59392.0	21908.0	24.0	6513.0
58819.0	21253.0	28.0	6202.0
58988.0	20326.0	30.0	6277.0
59163.0	20600.0	30.0	6204.0
52070.0	17032.0	30.0	5550.0
48719.0	16539.0	32.0	5014.0
48473.0	15945.0	36.0	4914.0
48039.0	15799.0	35.0	4760.0
48392.0	16030.0	33.0	4975.0
47466.0	15916.0	37.0	4805.0
44377.0	15829.0	34.0	4823.0
44524.0	15708.0	33.0	5064.0
44892.0	16127.0	33.0	4967.0
44770.0	16041.0	36.0	5196.0
43972.0	16804.0	38.0	5196.0
44167.0	17812.0	42.0	5279.0
43746.0	18098.0	42.0	5385.0
43266.0	18386.0	41.0	5313.0
42900.0	18000.0	35.0	5576.0
43179.0	18227.0	30.0	5514.0
42961.0	17241.0	28.0	5086.0
42843.0	15917.0	22.0	5041.0
44317.0	15899.0	28.0	4741.0
44652.0	15572.0	27.0	5011.0
44747.0	15997.0	29.0	4601.0
44277.0	16245.0	32.0	4247.0
44561.0	16421.0	32.0	4277.0
44823.0	17219.0	35.0	4060.0
46620.0	17161.0	33.0	4319.0
46719.0	17872.0	31.0	3817.0
46449.0	17792.0	31.0	3736.0
47764.0	17215.0	29.0	4081.0
47871.0	17365.0	30.0	3879.0
47528.0	16425.0	27.0	3858.0
53272.0	20733.0	28.0	3690.0
55350.0	20135.0	27.0	3660.0
55739.0	20129.0	51.0	3686.0
54535.0	20667.0	51.0	3057.0
55203.0	20165.0	48.0	3574.0
55217.0	20807.0	48.0	3287.0
49147.0	16207.0	49.0	2824.0
47281.0	16424.0	48.0	2900.0
48449.0	16552.0	26.0	3309.0
50082.0	16342.0	28.0	3865.0
51169.0	17329.0	28.0	3499.0
51333.0	16621.0	29.0	3882.0
49411.0	17222.0	29.0	4273.0
48854.0	16884.0	26.0	4378.0
49116.0	16450.0	30.0	5258.0
49533.0	17007.0	28.0	5780.0
48016.0	15939.0	27.0	6069.0
48675.0	16796.0	25.0	6667.0
48138.0	16072.0	27.0	6957.0
48502.0	16633.0	27.0	7006.0
48015.0	16797.0	26.0	5990.0
47596.0	16315.0	27.0	5470.0
47779.0	16678.0	26.0	5394.0
47262.0	15911.0	26.0	5047.0
50436.0	16631.0	24.0	5219.0
50811.0	15846.0	26.0	5422.0
51291.0	16259.0	26.0	5853.0
51783.0	16165.0	23.0	6632.0
52464.0	16142.0	25.0	7259.0
53093.0	16569.0	26.0	7531.0
52088.0	15984.0	29.0	7609.0
52956.0	16692.0	31.0	7755.0
51682.0	16067.0	31.0	7489.0
50400.0	16327.0	31.0	6863.0
49752.0	15913.0	31.0	6558.0
50232.0	16294.0	34.0	6658.0
57532.0	19279.0	34.0	6759.0
57684.0	21687.0	22.0	11307.0
56699.0	18122.0	23.0	9511.0
60872.0	18246.0	24.0	8609.0
60618.0	18144.0	24.0	8041.0
59302.0	18434.0	25.0	6588.0
50951.0	15713.0	22.0	5194.0
47462.0	15112.0	25.0	4465.0
46382.0	15348.0	28.0	4575.0
40727.0	15028.0	29.0	4390.0
40302.0	15165.0	31.0	4093.0
40377.0	14902.0	32.0	4443.0
38444.0	14766.0	32.0	4607.0
38587.0	15381.0	33.0	5034.0
38711.0	14523.0	30.0	5114.0
38944.0	15279.0	31.0	4958.0
38494.0	14926.0	33.0	4873.0
38354.0	15403.0	39.0	4566.0
37570.0	15811.0	41.0	4301.0
36811.0	15469.0	42.0	3890.0
36999.0	16082.0	40.0	3795.0
36435.0	15266.0	39.0	4182.0
36846.0	16050.0	37.0	4158.0
36647.0	15950.0	41.0	4382.0
38932.0	16063.0	40.0	4833.0
38883.0	15663.0	40.0	4678.0
39037.0	15998.0	44.0	4921.0
39384.0	15853.0	45.0	4660.0
39926.0	15732.0	49.0	4872.0
40221.0	15396.0	48.0	4657.0
40491.0	15146.0	52.0	4374.0
41183.0	15346.0	51.0	4646.0
41715.0	15223.0	56.0	4656.0
42310.0	15798.0	61.0	4720.0
42080.0	15438.0	62.0	4739.0
42044.0	15639.0	61.0	4819.0
49202.0	18648.0	58.0	4824.0
52045.0	19596.0	53.0	4599.0
51434.0	19187.0	46.0	4253.0
52080.0	19383.0	42.0	5424.0
52127.0	19086.0	40.0	5488.0
52994.0	19819.0	40.0	5825.0
47170.0	16568.0	42.0	6036.0
45286.0	16420.0	48.0	6544.0
44913.0	16318.0	53.0	6528.0
43818.0	16190.0	56.0	5164.0
43513.0	16404.0	54.0	4938.0
42589.0	15672.0	53.0	4527.0
39834.0	16083.0	49.0	4188.0
39154.0	15160.0	47.0	4147.0
39419.0	15593.0	47.0	4211.0
39400.0	15174.0	51.0	4412.0
39366.0	15377.0	52.0	4253.0
39861.0	15306.0	56.0	4625.0
38631.0	15150.0	54.0	4557.0
38198.0	16780.0	54.0	4034.0
38008.0	16748.0	53.0	3904.0
37540.0	17426.0	46.0	3606.0
37997.0	17353.0	42.0	4081.0
37633.0	17250.0	35.0	4001.0
39591.0	16920.0	32.0	4140.0
39434.0	15495.0	34.0	4125.0
39899.0	15271.0	33.0	4395.0
39654.0	14614.0	32.0	4475.0
39732.0	14576.0	34.0	4012.0
39483.0	14682.0	38.0	3718.0
39876.0	14654.0	39.0	3665.0
40606.0	14697.0	37.0	4080.0
39513.0	14634.0	43.0	3950.0
40541.0	14989.0	52.0	4044.0
40732.0	14931.0	53.0	4400.0
41426.0	15112.0	53.0	4869.0
48867.0	18278.0	53.0	5242.0
51674.0	18504.0	53.0	5205.0
52531.0	18506.0	53.0	5610.0
52385.0	18233.0	47.0	6164.0
52519.0	18262.0	44.0	6516.0
53071.0	18246.0	42.0	6788.0
46940.0	15377.0	40.0	6861.0
44036.0	15278.0	38.0	7123.0
43890.0	15563.0	42.0	7008.0
44280.0	15510.0	47.0	7098.0
43389.0	15534.0	45.0	6760.0
42699.0	15304.0	46.0	6483.0
40249.0	15150.0	50.0	6618.0
40093.0	15033.0	52.0	6843.0
40101.0	14673.0	45.0	6910.0
38986.0	14662.0	36.0	6399.0
38807.0	14544.0	40.0	6037.0
38104.0	14654.0	43.0	5509.0
37500.0	14784.0	41.0	4837.0
37399.0	14968.0	37.0	4084.0
37273.0	15234.0	39.0	3701.0
37745.0	15437.0	38.0	3657.0
38781.0	15315.0	33.0	4810.0
40354.0	15607.0	29.0	5620.0
42456.0	15406.0	28.0	6665.0
43096.0	15387.0	29.0	7238.0
44713.0	15285.0	31.0	7986.0
45790.0	15077.0	31.0	8629.0
46858.0	15470.0	33.0	8385.0
47674.0	15136.0	34.0	8357.0
48160.0	15587.0	34.0	7522.0
48866.0	15125.0	34.0	7167.0
49860.0	15540.0	34.0	6953.0
49033.0	15825.0	33.0	6471.0
47271.0	15376.0	33.0	6079.0
46024.0	15985.0	32.0	5722.0
49929.0	17617.0	35.0	5555.0
52809.0	19038.0	37.0	5405.0
49938.0	18623.0	33.0	4658.0
49171.0	18508.0	37.0	4039.0
49051.0	19015.0	37.0	3482.0
51059.0	18080.0	37.0	2867.0
66949.0	16668.0	37.0	2719.0
84161.0	15484.0	33.0	2601.0
85129.0	15518.0	33.0	2981.0
86290.0	15752.0	34.0	3596.0
87282.0	15319.0	31.0	4156.0
84609.0	16042.0	31.0	4373.0
62594.0	15040.0	30.0	4857.0
41676.0	15353.0	34.0	5551.0
40732.0	15170.0	32.0	5458.0
40905.0	14967.0	31.0	5231.0
40626.0	15688.0	31.0	5053.0
40235.0	14925.0	36.0	5234.0
39731.0	15877.0	32.0	5194.0
39792.0	15732.0	29.0	5385.0
39846.0	15800.0	32.0	5379.0
39106.0	15978.0	36.0	5424.0
38100.0	15115.0	39.0	5344.0
38090.0	15701.0	35.0	5421.0
39670.0	14978.0	37.0	5259.0
38475.0	14848.0	36.0	4677.0
38269.0	14905.0	35.0	4694.0
37467.0	14354.0	32.0	4655.0
38663.0	15089.0	35.0	4865.0
38765.0	14742.0	34.0	4836.0
38816.0	14965.0	35.0	4916.0
39735.0	15133.0	35.0	4937.0
40224.0	15296.0	34.0	4911.0
41011.0	15920.0	33.0	5159.0
40333.0	15262.0	38.0	5097.0
40988.0	15611.0	40.0	5251.0
48411.0	18533.0	36.0	5029.0
57547.0	17931.0	36.0	3964.0
57278.0	17608.0	36.0	3903.0
58644.0	17515.0	37.0	4159.0
58866.0	18007.0	39.0	4202.0
59299.0	18084.0	37.0	4309.0
53404.0	16077.0	36.0	4432.0
50718.0	15646.0	32.0	4347.0
50790.0	15736.0	39.0	4370.0
50313.0	15353.0	41.0	4230.0
50364.0	15606.0	39.0	4370.0
50577.0	15648.0	36.0	4255.0
47871.0	15330.0	32.0	4077.0
47907.0	15977.0	32.0	3937.0
48037.0	15630.0	28.0	4062.0
47327.0	16009.0	27.0	3893.0
47113.0	16218.0	28.0	3629.0
46415.0	16030.0	31.0	3364.0
45990.0	16408.0	32.0	3435.0
45912.0	16470.0	36.0	3525.0
45430.0	16254.0	37.0	3334.0
44961.0	16106.0	35.0	3420.0
45182.0	15890.0	36.0	3684.0
44422.0	15217.0	34.0	3937.0
45803.0	15311.0	32.0	4156.0
46222.0	15189.0	30.0	4044.0
46565.0	14906.0	29.0	4311.0
46945.0	15157.0	29.0	4394.0
47068.0	14822.0	33.0	4395.0
48167.0	15383.0	33.0	4079.0
49572.0	15669.0	32.0	3909.0
50743.0	14729.0	33.0	3996.0
50700.0	15714.0	33.0	3781.0
51021.0	15501.0	36.0	3956.0
50969.0	15381.0	41.0	3928.0
50837.0	15624.0	47.0	4056.0
57021.0	17052.0	49.0	4001.0
58056.0	17882.0	47.0	4014.0
58447.0	17799.0	48.0	4246.0
57974.0	17362.0	46.0	4250.0
58078.0	17780.0	35.0	4263.0
57521.0	17619.0	37.0	4209.0
51034.0	15215.0	37.0	4432.0
48472.0	15338.0	39.0	4236.0
47933.0	14947.0	40.0	4112.0
48149.0	15316.0	44.0	3793.0
48531.0	15822.0	46.0	3578.0
48681.0	15691.0	41.0	3561.0
46147.0	17111.0	42.0	3453.0
45091.0	17040.0	41.0	3614.0
44766.0	17549.0	40.0	3504.0
43411.0	18159.0	33.0	3527.0
41334.0	17741.0	29.0	3639.0
39942.0	18001.0	27.0	3745.0
39475.0	17706.0	25.0	4044.0
39249.0	17825.0	26.0	3994.0
38644.0	17866.0	26.0	4172.0
39825.0	18011.0	29.0	4605.0
39652.0	18040.0	29.0	4408.0
40388.0	18152.0	31.0	4171.0
41231.0	18091.0	29.0	3678.0
41134.0	17828.0	27.0	3798.0
41817.0	17550.0	27.0	3703.0
41225.0	17223.0	27.0	3458.0
41702.0	17756.0	26.0	3700.0
42592.0	17996.0	26.0	4432.0
44098.0	17893.0	27.0	5271.0
44714.0	17488.0	26.0	6021.0
45119.0	17924.0	26.0	6480.0
44705.0	17540.0	23.0	6307.0
44968.0	16790.0	22.0	6318.0
44503.0	16926.0	25.0	6269.0
53072.0	19726.0	25.0	6180.0
56218.0	20846.0	26.0	6478.0
56053.0	20739.0	26.0	6507.0
56991.0	20994.0	26.0	7041.0
58203.0	21942.0	28.0	7531.0
58721.0	21514.0	25.0	7866.0
51468.0	18595.0	26.0	7492.0
48969.0	18100.0	27.0	6477.0
47889.0	17342.0	30.0	5838.0
47515.0	17253.0	29.0	5066.0
45144.0	16324.0	30.0	4131.0
43383.0	15503.0	33.0	3201.0
40016.0	15412.0	33.0	2830.0
39196.0	15193.0	30.0	2765.0
40063.0	15122.0	30.0	2882.0
39158.0	16032.0	33.0	2877.0
39654.0	16495.0	37.0	3053.0
40034.0	17601.0	34.0	3153.0
39710.0	18258.0	35.0	3609.0
38915.0	17979.0	41.0	3481.0
37214.0	18096.0	41.0	3355.0
37591.0	17287.0	38.0	3662.0
36371.0	16141.0	34.0	3501.0
35425.0	15476.0	34.0	3124.0
35895.0	14684.0	31.0	2508.0
36010.0	14440.0	29.0	2332.0
36834.0	14866.0	31.0	2158.0
35262.0	14098.0	34.0	1748.0
36451.0	14531.0	34.0	1847.0
37491.0	14949.0	36.0	2058.0
39121.0	14461.0	36.0	2827.0
41334.0	14992.0	34.0	4361.0
42875.0	14848.0	35.0	5930.0
45902.0	15762.0	34.0	7656.0
46777.0	17268.0	37.0	8265.0
47383.0	16612.0	38.0	8685.0
55399.0	20563.0	38.0	9080.0
58220.0	20527.0	42.0	9209.0
58503.0	20479.0	41.0	8551.0
58938.0	20399.0	40.0	8550.0
58763.0	18653.0	37.0	8086.0
58585.0	19313.0	36.0	7969.0
52124.0	15792.0	35.0	7901.0
48830.0	15809.0	31.0	6745.0
47682.0	16014.0	34.0	6160.0
46728.0	15267.0	33.0	5281.0
47136.0	15909.0	34.0	5198.0
47517.0	15736.0	37.0	4931.0
44771.0	15571.0	36.0	4269.0
44445.0	15794.0	38.0	4523.0
43826.0	15000.0	34.0	4627.0
43221.0	15528.0	33.0	4030.0
43447.0	15151.0	34.0	4380.0
42442.0	14887.0	32.0	4338.0
41332.0	15414.0	33.0	4044.0
40705.0	14630.0	30.0	3618.0
41634.0	15455.0	32.0	3559.0
41776.0	15194.0	30.0	3565.0
41115.0	15333.0	28.0	3309.0
41966.0	15497.0	28.0	3569.0
43229.0	14933.0	27.0	3540.0
42948.0	15535.0	30.0	3323.0
42457.0	14921.0	29.0	3100.0
42170.0	15198.0	30.0	3024.0
41300.0	14740.0	27.0	2918.0
40780.0	14580.0	27.0	2931.0
41272.0	14905.0	31.0	2944.0
42353.0	14647.0	30.0	3225.0
42404.0	15321.0	38.0	3645.0
41866.0	14895.0	34.0	3739.0
42653.0	15298.0	35.0	3718.0
42637.0	15420.0	37.0	3466.0
49507.0	17470.0	32.0	3398.0
55566.0	19288.0	31.0	4512.0
55411.0	18993.0	32.0	4432.0
55400.0	19225.0	36.0	4118.0
56109.0	19128.0	38.0	4233.0
56580.0	19058.0	39.0	4486.0
49997.0	16423.0	34.0	4298.0
47492.0	16049.0	33.0	4145.0
47080.0	16246.0	32.0	3824.0
48726.0	16319.0	28.0	4262.0
48485.0	16695.0	29.0	3867.0
48665.0	16796.0	27.0	3634.0
46944.0	16870.0	26.0	4418.0
46751.0	16992.0	29.0	4603.0
46993.0	17042.0	29.0	4788.0
45400.0	16760.0	32.0	4554.0
44848.0	17172.0	34.0	4756.0
43862.0	16973.0	35.0	4653.0
42326.0	16876.0	33.0	3903.0
42208.0	17009.0	32.0	3665.0
42855.0	16641.0	30.0	3632.0
42609.0	16979.0	31.0	3442.0
42485.0	15835.0	32.0	3227.0
42652.0	16149.0	28.0	3467.0
45246.0	15652.0	28.0	3934.0
45584.0	15918.0	28.0	4114.0
44519.0	15610.0	27.0	4000.0
47607.0	15913.0	30.0	4004.0
47559.0	15726.0	31.0	4482.0
49006.0	15967.0	27.0	4940.0
49622.0	16352.0	27.0	5453.0
50522.0	16005.0	27.0	6042.0
51384.0	16695.0	28.0	6703.0
49400.0	16251.0	28.0	7551.0
51020.0	17103.0	28.0	7898.0
50669.0	16451.0	29.0	8223.0
57442.0	19991.0	31.0	7647.0
60483.0	19976.0	32.0	7507.0
61217.0	20352.0	32.0	7366.0
60517.0	19959.0	33.0	7044.0
59609.0	20126.0	29.0	6560.0
59869.0	20277.0	28.0	5906.0
54138.0	17174.0	27.0	6182.0
52124.0	17246.0	26.0	7456.0
52927.0	16621.0	30.0	9115.0
55014.0	17366.0	29.0	10451.0
56770.0	16847.0	28.0	12102.0
57522.0	17359.0	28.0	13432.0
55718.0	16781.0	27.0	13966.0
53576.0	17003.0	24.0	12603.0
51740.0	16794.0	24.0	10535.0
49922.0	16887.0	27.0	8919.0
47546.0	16534.0	28.0	7313.0
45856.0	17140.0	27.0	6063.0
43917.0	17458.0	27.0	4913.0
44764.0	17392.0	32.0	5098.0
44585.0	17686.0	30.0	5195.0
44066.0	17183.0	31.0	5079.0
43757.0	17486.0	28.0	4835.0
43564.0	16367.0	28.0	4344.0
45229.0	16643.0	28.0	4266.0
43527.0	16103.0	27.0	3552.0
43291.0	16265.0	26.0	3324.0
43882.0	16343.0	27.0	3607.0
45253.0	16622.0	25.0	4136.0
45553.0	16737.0	24.0	4329.0
46287.0	16310.0	25.0	4706.0
47429.0	16606.0	27.0	4752.0
47027.0	16713.0	25.0	4670.0
46451.0	17019.0	23.0	4278.0
44865.0	16657.0	23.0	3782.0
44710.0	16826.0	23.0	3733.0
49624.0	20319.0	29.0	3321.0
52880.0	20829.0	33.0	3196.0
53121.0	20443.0	32.0	3393.0
53767.0	20582.0	34.0	3343.0
54497.0	20948.0	35.0	3435.0
55454.0	21463.0	35.0	3694.0
50225.0	18100.0	32.0	3619.0
47061.0	17710.0	31.0	3952.0
46909.0	17685.0	38.0	3940.0
46045.0	17142.0	39.0	3977.0
45803.0	17132.0	38.0	3782.0
43766.0	16101.0	38.0	3252.0
42171.0	16577.0	39.0	3238.0
40759.0	15970.0	34.0	2941.0
41518.0	16295.0	29.0	2750.0
41364.0	16552.0	27.0	2796.0
40820.0	16258.0	29.0	2763.0
41465.0	17118.0	34.0	2762.0
39856.0	16294.0	39.0	2734.0
40547.0	17280.0	43.0	3275.0
40457.0	16642.0	43.0	4420.0
41364.0	16768.0	42.0	5042.0
42332.0	16409.0	41.0	6027.0
42986.0	15941.0	36.0	6758.0
45648.0	16314.0	39.0	7066.0
45967.0	15668.0	35.0	6976.0
45908.0	16342.0	35.0	6733.0
44877.0	15546.0	37.0	6424.0
43929.0	16194.0	35.0	5399.0
42678.0	15809.0	31.0	4885.0
